subject,session,run,image_name,category,class_id
sub-05,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03791053_10516_resized.jpg,motorbike,14
sub-23,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\2010_001121_resized.jpg,car,6
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_27013_resized.jpg,tvmonitor,19
sub-03,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_1375_resized.jpg,motorbike,14
sub-14,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2008_003143_resized.jpg,person,15
sub-20,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_27567_resized.jpg,flower,12
sub-15,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\001643_resized.jpg,dog,11
sub-03,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2008_002201_resized.jpg,cat,7
sub-05,ses-05,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2008_005477_resized.jpg,bird,2
sub-14,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2009_001850_resized.jpg,aeroplane,0
sub-24,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02422699_11994_resized.jpg,sheep,16
sub-02,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\005715_resized.jpg,cat,7
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n04152593_3847_resized.jpg,tvmonitor,19
sub-14,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_14835_resized.jpg,bus,5
sub-05,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02403003_4254_resized.jpg,cow,9
sub-20,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_12334_resized.jpg,motorbike,14
sub-20,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\2008_005512_resized.jpg,boat,3
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_1382_resized.jpg,bottle,4
sub-23,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\2010_003512_resized.jpg,bottle,4
sub-14,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_24526_resized.jpg,diningtable,10
sub-17,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\2008_006904_resized.jpg,cow,9
sub-29,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n02835271_1202_resized.jpg,bicycle,1
sub-29,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\2008_006282_resized.jpg,bottle,4
sub-23,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_6589_resized.jpg,bottle,4
sub-03,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\2009_000184_resized.jpg,motorbike,14
sub-15,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_6497_resized.jpg,bicycle,1
sub-05,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02408429_13807_resized.jpg,cow,9
sub-20,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2009_003340_resized.jpg,person,15
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\2010_002299_resized.jpg,dog,11
sub-23,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\2008_001406_resized.jpg,motorbike,14
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n04099969_2109_resized.jpg,chair,8
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02410509_352_resized.jpg,cow,9
sub-19,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_976_resized.jpg,bus,5
sub-02,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_49356_resized.jpg,flower,12
sub-20,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2010_005776_resized.jpg,aeroplane,0
sub-29,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_2144_resized.jpg,horse,13
sub-17,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n03782006_3027_resized.jpg,tvmonitor,19
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2010_005534_resized.jpg,aeroplane,0
sub-14,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_5948_resized.jpg,bus,5
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_34319_resized.jpg,diningtable,10
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_10916_resized.jpg,bottle,4
sub-02,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\006946_resized.jpg,aeroplane,0
sub-23,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02408429_11624_resized.jpg,cow,9
sub-24,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2010_002446_resized.jpg,person,15
sub-05,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_000664_resized.jpg,car,6
sub-02,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\2008_003846_resized.jpg,car,6
sub-02,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\2008_006737_resized.jpg,sofa,17
sub-28,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\2011_000770_resized.jpg,motorbike,14
sub-24,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\001312_resized.jpg,cow,9
sub-02,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2008_002687_resized.jpg,dog,11
sub-09,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\2009_004129_resized.jpg,chair,8
sub-02,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\004335_resized.jpg,car,6
sub-14,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_29672_resized.jpg,diningtable,10
sub-23,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_37928_resized.jpg,diningtable,10
sub-19,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\003744_resized.jpg,sofa,17
sub-14,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02408429_5093_resized.jpg,cow,9
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\007973_resized.jpg,aeroplane,0
sub-14,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2010_004252_resized.jpg,bird,2
sub-03,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\001483_resized.jpg,train,18
sub-19,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\2010_005116_resized.jpg,bicycle,1
sub-24,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2009_003912_resized.jpg,bird,2
sub-23,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n03095699_145_resized.jpg,boat,3
sub-19,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n03792782_3775_resized.jpg,bicycle,1
sub-02,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_6418_resized.jpg,flower,12
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_24664_resized.jpg,diningtable,10
sub-09,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2009_003165_resized.jpg,cat,7
sub-14,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\2010_005849_resized.jpg,motorbike,14
sub-20,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n04152593_40560_resized.jpg,tvmonitor,19
sub-28,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n02835271_27777_resized.jpg,bicycle,1
sub-05,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_10253_resized.jpg,bottle,4
sub-15,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\001565_resized.jpg,train,18
sub-09,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_2803_resized.jpg,horse,13
sub-28,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\2010_001614_resized.jpg,motorbike,14
sub-09,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_3066_resized.jpg,bottle,4
sub-05,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02408429_84_resized.jpg,cow,9
sub-19,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\2010_002364_resized.jpg,boat,3
sub-09,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_25464_resized.jpg,motorbike,14
sub-09,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\2009_003703_resized.jpg,bus,5
sub-19,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2008_005699_resized.jpg,cat,7
sub-20,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_13110_resized.jpg,bus,5
sub-03,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_3027_resized.jpg,tvmonitor,19
sub-09,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2008_006614_resized.jpg,dog,11
sub-03,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\008290_resized.jpg,car,6
sub-20,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\001289_resized.jpg,bird,2
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2008_001099_resized.jpg,person,15
sub-19,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\009081_resized.jpg,car,6
sub-29,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_12973_resized.jpg,flower,12
sub-17,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2009_004016_resized.jpg,dog,11
sub-20,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n03095699_4738_resized.jpg,boat,3
sub-09,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\003317_resized.jpg,sofa,17
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\2008_008281_resized.jpg,bus,5
sub-28,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\2009_001537_resized.jpg,sheep,16
sub-09,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_15110_resized.jpg,tvmonitor,19
sub-28,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n04483307_9331_resized.jpg,boat,3
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02415577_6752_resized.jpg,sheep,16
sub-17,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_5242_resized.jpg,chair,8
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_000604_resized.jpg,car,6
sub-28,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02412080_14016_resized.jpg,sheep,16
sub-05,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n03792782_3467_resized.jpg,bicycle,1
sub-24,ses-04,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_14162_resized.jpg,diningtable,10
sub-23,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n02835271_11906_resized.jpg,bicycle,1
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n02835271_20445_resized.jpg,bicycle,1
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_005611_resized.jpg,aeroplane,0
sub-02,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n03792782_1412_resized.jpg,bicycle,1
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2009_003095_resized.jpg,dog,11
sub-24,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\006106_resized.jpg,horse,13
sub-02,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\008878_resized.jpg,train,18
sub-29,ses-04,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2009_001006_resized.jpg,dog,11
sub-03,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\002468_resized.jpg,bird,2
sub-29,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\004847_resized.jpg,bicycle,1
sub-24,ses-04,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\car\2008_007947_resized.jpg,car,6
sub-09,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\004083_resized.jpg,bird,2
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n03782006_1266_resized.jpg,tvmonitor,19
sub-19,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\2009_002530_resized.jpg,boat,3
sub-28,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2010_002138_resized.jpg,cat,7
sub-15,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_17011_resized.jpg,motorbike,14
sub-28,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\002847_resized.jpg,aeroplane,0
sub-28,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2008_008354_resized.jpg,bird,2
sub-05,ses-05,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_9232_resized.jpg,flower,12
sub-23,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_22326_resized.jpg,bottle,4
sub-29,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\2008_007797_resized.jpg,bus,5
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bird\008032_resized.jpg,bird,2
sub-24,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\003998_resized.jpg,car,6
sub-03,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\2009_002758_resized.jpg,tvmonitor,19
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2008_001454_resized.jpg,person,15
sub-05,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n04099969_451_resized.jpg,chair,8
sub-17,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\2008_007599_resized.jpg,boat,3
sub-15,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2009_003066_resized.jpg,aeroplane,0
sub-24,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\2010_002271_resized.jpg,motorbike,14
sub-17,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\car\005501_resized.jpg,car,6
sub-17,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_15009_resized.jpg,motorbike,14
sub-02,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2010_002118_resized.jpg,cat,7
sub-17,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_000664_resized.jpg,car,6
sub-29,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_15417_resized.jpg,diningtable,10
sub-20,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\2009_002897_resized.jpg,boat,3
sub-28,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2010_002499_resized.jpg,dog,11
sub-23,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sofa\003099_resized.jpg,sofa,17
sub-23,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\004958_resized.jpg,boat,3
sub-23,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\002080_resized.jpg,train,18
sub-19,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_000664_resized.jpg,car,6
sub-14,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_45682_resized.jpg,flower,12
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\006812_resized.jpg,bird,2
sub-24,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bird\007869_resized.jpg,bird,2
sub-24,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n03376595_4806_resized.jpg,chair,8
sub-05,ses-05,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n03792782_28630_resized.jpg,bicycle,1
sub-15,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2010_005068_resized.jpg,bird,2
sub-28,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\005924_resized.jpg,car,6
sub-20,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\000026_resized.jpg,car,6
sub-17,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\001570_resized.jpg,person,15
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_12660_resized.jpg,bus,5
sub-29,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\2011_001972_resized.jpg,chair,8
sub-05,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2010_001569_resized.jpg,bird,2
sub-09,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\005690_resized.jpg,train,18
sub-23,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\001539_resized.jpg,bicycle,1
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2010_003232_resized.jpg,cat,7
sub-19,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2011_001951_resized.jpg,train,18
sub-05,ses-05,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bird\008370_resized.jpg,bird,2
sub-24,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bus\000864_resized.jpg,bus,5
sub-19,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2010_000519_resized.jpg,cat,7
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\2011_000569_resized.jpg,car,6
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\2009_003708_resized.jpg,dog,11
sub-14,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02422106_2920_resized.jpg,sheep,16
sub-02,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\002695_resized.jpg,cow,9
sub-03,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_9634_resized.jpg,sofa,17
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\000315_resized.jpg,person,15
sub-24,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\009751_resized.jpg,train,18
sub-05,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_2479_resized.jpg,bottle,4
sub-14,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n03376595_7010_resized.jpg,chair,8
sub-23,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\2009_000752_resized.jpg,boat,3
sub-17,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\009167_resized.jpg,aeroplane,0
sub-17,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_3130_resized.jpg,chair,8
sub-05,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_6106_resized.jpg,bus,5
sub-02,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2010_002073_resized.jpg,train,18
sub-28,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n03376595_13766_resized.jpg,chair,8
sub-29,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n04152593_26991_resized.jpg,tvmonitor,19
sub-19,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_46431_resized.jpg,diningtable,10
sub-15,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2008_002368_resized.jpg,car,6
sub-05,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_14835_resized.jpg,bus,5
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_24539_resized.jpg,bottle,4
